chunk_id,source_id,source_type,chunk_index,start_offset,end_offset,source_title,source_url,text
"f0b5352513b0","cfbb5c8de5ae","snapshot",6,8246,10239,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","meaningful to do.  If even the children of privilege felt distant from the American dream, others had more reason to  feel disaffected…4 Schaller, Scharff and Schulzinger interpret the counterculture as a reaction of spoiled children looking to add fun to their boring comfortable lives. This way of looking at the counterculture is widespread. Two points of view can be exposed: was the counterculture a quest for meaning in life beyond material comfort? Or was it really a capricious immature fad? Though a significant part of the counterculture was about hanging out high with no other purpose, it also gave birth to some important achievements. The counterculture is often reduced to the alienation of a lost generation, even by respected historians. My point here is to argue that it was much more than that.                                                    3 Ram Dass, ""Journey: The Transformation: Dr Richard Alpert, Ph D. into Baba Ram Dass"", in Be Here Now, ed. Ram Dass (New-York: The Crown Publishing Group, 1978).  4 Michael Schaller, Robert D. Schilzinger and Virginia Scharff, Present tense. The United States since 1945 (Boston : Toronto [et al…] : Houghton Mifflin Company, 1996), 297.

--- PDF Text Block 8 ---
7   The understanding of the counterculture claims as the reaction of spoiled children is, I think, linked to the apprehension of it as an ""alternative consciousness"". David Ferber, in his essay “The Intoxicated State/Illegal Nation: Drugs in the Sixties Counterculture”, describes drug use in the countercultural San Francisco neighborhood of Haight-Ashbury:  By becoming drug dealers these advocates of alternative consciousness took another step toward  breaking free of the rules and constraints demanded by what was then called “straight” society.5 Did the hippies praise an ""alternative consciousness""? In this memoire I will argue that they did not. The first chapter will examine the post-WWII US context, the compost in which the counterculture grew."
"adf9cbeaafe2","cfbb5c8de5ae","snapshot",7,9739,11680,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","terculture”, describes drug use in the countercultural San Francisco neighborhood of Haight-Ashbury:  By becoming drug dealers these advocates of alternative consciousness took another step toward  breaking free of the rules and constraints demanded by what was then called “straight” society.5 Did the hippies praise an ""alternative consciousness""? In this memoire I will argue that they did not. The first chapter will examine the post-WWII US context, the compost in which the counterculture grew. I will explore the political, economic and social reasons why people from comfortable social milieu came to rebel in the most extreme ways against their parents' ways of living and values. The second chapter will be an investigation of the counterculture's values and models, of what they were looking for, which tools they used to achieve these goals. I will suggest what made it a movement, instead of different practices vaguely related to one another. A third part will be dedicated to understanding the traditions underpinning the countercultural worldview - especially the previous “openings” brought by Sigmund Freud and Carl Gustav Jung and by the transcendentalist Thoreau. This part will also aim at analyzing the counterculture understanding of Eastern philosophies, which, in turn, will lead us to understand that the new comprehension of the world defended by the counterculture was not for them an ""alternative consciousness"". Indeed, I will argue that the young counterculturists were defending consciousness itself, in opposition to unconsciousness which, according to them, governed the world during the 1960s and early 1970s.                                                      5 David Farber, ""The Intoxicated State/ Illegal Nation: Drugs in the Sixties Counterculture"", in Imagine Nation: The American Counterculture of the 1960s and '70s, ed. Peter Braunstein and Michael William Doyle (New York: Routledge, 2002), 33."
"7e50bc2cfdd9","cfbb5c8de5ae","snapshot",8,11180,13168,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","Indeed, I will argue that the young counterculturists were defending consciousness itself, in opposition to unconsciousness which, according to them, governed the world during the 1960s and early 1970s.                                                      5 David Farber, ""The Intoxicated State/ Illegal Nation: Drugs in the Sixties Counterculture"", in Imagine Nation: The American Counterculture of the 1960s and '70s, ed. Peter Braunstein and Michael William Doyle (New York: Routledge, 2002), 33.

--- PDF Text Block 9 ---
Part 1 - Post-War American Politics and Culture

--- PDF Text Block 10 ---
9  ""The sixties began with a shot"". This is the first sentence of When you're Strange, Tom Dicillo's 2010 documentary on The Doors, one of the most famous rock bands of the 1960s.6 It evokes President John F. Kennedy's murder. Indeed, despite the prosperous economic situation of the United States, in the decades following WWII the country was being shaken in every way.   The United States in the 1960s was economically prosperous. Youth from the middle class had growing purchasing power and the industries of entertainment were flourishing. The prosperity brought by WWII to the country also allowed it to spend much money in wars aimed at expanding its power over the world and its growing economy by exploiting the resources of other countries. A few examples of that are given in this part: Japan, Cuba and Vietnam. This latter conflict played a significant role in United States history. It raised a colossal antiwar movement, so widespread that everyone had to have an opinion on it: either for or against the Vietnam War.7 This battle field fueled the new political protest. It was new because it broke free from anticommunism; the focus was on liberty for all people to choose their government. For the young political activists of the 1960s, the US should not intervene in a country where the leader had been democratically chosen, even if that leader was a communist."
"5f78092caf22","cfbb5c8de5ae","snapshot",9,12668,14627,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","States history. It raised a colossal antiwar movement, so widespread that everyone had to have an opinion on it: either for or against the Vietnam War.7 This battle field fueled the new political protest. It was new because it broke free from anticommunism; the focus was on liberty for all people to choose their government. For the young political activists of the 1960s, the US should not intervene in a country where the leader had been democratically chosen, even if that leader was a communist. Within the opposition movement everyone agreed upon this. But disagreement about the way to fight the imperialist United States government eventually led to a fundamental break within the movement. On one side were political activists of the ""New Left"", on the other were ""hippies"" fighting against the whole hegemonic thinking of the country. I will further explain this division in this first part.   During the 1960s the United States was also divided on the racial level. The Civil Rights Movement was at his climax, itself divided between peaceful and violent methods for the same aim: ending racial segregation. The protests against segregation were influential on the campuses. White students witnessed them and were not as racist as their parents. The fight against racism aligned with the counterculture praise of universal ""peace and love"". Indeed, the protestation at the time was on every level of the United States: foreign policy, racial issues, political activism and cultural patterns. But the latter was definitely the motivation for many young from the middle class to abandon what they saw as a rotten society and find ways to live according to their own ideals: peace, absolute                                                   6 When you're strange, directed by Tom Dicillo (New-York: Wolf Film/ Strange Pictures, 2010), DVD. 7 Maurice Isserman, America Divided: The Civil War of the 1960s, (New York: Oxford University Press, 2008), 67."
"d0271a8fc383","cfbb5c8de5ae","snapshot",10,14127,15703,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document",", political activism and cultural patterns. But the latter was definitely the motivation for many young from the middle class to abandon what they saw as a rotten society and find ways to live according to their own ideals: peace, absolute                                                   6 When you're strange, directed by Tom Dicillo (New-York: Wolf Film/ Strange Pictures, 2010), DVD. 7 Maurice Isserman, America Divided: The Civil War of the 1960s, (New York: Oxford University Press, 2008), 67.

--- PDF Text Block 11 ---
10  freedom, opening of consciousness. And so, the ""American way of life"" of the 1960s was what the counterculture was most angry about. This part will aim at describing it too.   With those elements we can then understand the soil in which the protest movement called the counterculture grew and why it happened at this specific period of the American history.

--- PDF Text Block 12 ---
11  Chapter 1 – Foreign Policy: American Imperialism and the Media WWII had been the occasion for the US to sell huge numbers of weapons to European countries. This considerably boosted the economy of the country. Moreover, the war had required loans from the US to Europe -- for example, Winston Churchill, the British Prime Minister had asked for and obtained a multi-billion dollar emergency loan -- which gave the U.S. influence over these countries' economical and political decisions.8 Consequently, after the war successive presidents expressively intended to extend this new dominant position, through aggressive military actions when necessary."
"f40a4b326a74","cfbb5c8de5ae","snapshot",11,15203,17119,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","tries. This considerably boosted the economy of the country. Moreover, the war had required loans from the US to Europe -- for example, Winston Churchill, the British Prime Minister had asked for and obtained a multi-billion dollar emergency loan -- which gave the U.S. influence over these countries' economical and political decisions.8 Consequently, after the war successive presidents expressively intended to extend this new dominant position, through aggressive military actions when necessary. Here are a few examples:  In 1945 the US victory over Japan after the dropping of two atomic bombs enable it to annex Japan islands which gave it a strategic position in the Pacific ""to protect American access to raw materials, to deter foreign aggression, and, if that failed, to intercept and counterattack aggressors.9  In 1959 in Cuba, Fidel Castro had organized a successful coup against Fulgencio Batista, the dictator settled by the United States in 1952. In April 17, 1961, soldiers secretly trained by the CIA during President Eisenhower’s presidency (1953-1961) attacked Cuba on the Bay of Pigs hoping to overthrow Castro's Government. It failed because the people were supportive of Castro.10  From 1964 to 1972 the US intervened in Vietnam in order to prevent the country from self-ruling, to impose its capitalist laws, and to control the material and human resources of the country.11 Non-capitalist countries were a threat to American financial interests. The ""domino theory"", which developed at the time, implied that if one of the countries liberated from Nazis fell under the communist domination it would open the doors for others and communism could eventually spread in the whole world.12 That is the reason why the US was spreading its net over the world -- to crush at the basis any possibility for communism                                                   8 Present Tense, 53. 9 Ibid., 53."
"3705eb3df6d2","cfbb5c8de5ae","snapshot",12,16619,18367,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","ountries were a threat to American financial interests. The ""domino theory"", which developed at the time, implied that if one of the countries liberated from Nazis fell under the communist domination it would open the doors for others and communism could eventually spread in the whole world.12 That is the reason why the US was spreading its net over the world -- to crush at the basis any possibility for communism                                                   8 Present Tense, 53. 9 Ibid., 53. 10 Howard Zinn, A People's History of the United States: 1492-Present, (New-York: Harper Perinnial, 2005), 439.  11 Ibid., 469. 12 Ibid., 471. The Movement and the Sixties, 7.

--- PDF Text Block 13 ---
12  to expand. In the mass media communism was presented as the worst evil in the world and the Red Scare was spreading throughout the country. As the authors of Present Tense: The United States from 1945 say:  Fueled by legitimate worries about the Soviet Union as well as by political opportunism, the Red  Scare distorted national politics from the end of the Second World War well into the 1950s.  Communism had been linguistically constructed in the press as a big threat and when the United States wanted to fight a country for its resources, it played on anti-communism.13 This construction was reinforced by an intentionally created analogy between Stalin's authoritarianism and other types of governments, either socialist or communist, chosen by the people and aiming at real equality and well-being for the inhabitants of the country.  In the case of Cuba, what actually bothered the United States’ government was the fact that Castro worked to give land to poor peasants, which made the United Fruit Company lose a million acres."
"f3605cc69d05","cfbb5c8de5ae","snapshot",13,17867,19838,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","ources, it played on anti-communism.13 This construction was reinforced by an intentionally created analogy between Stalin's authoritarianism and other types of governments, either socialist or communist, chosen by the people and aiming at real equality and well-being for the inhabitants of the country.  In the case of Cuba, what actually bothered the United States’ government was the fact that Castro worked to give land to poor peasants, which made the United Fruit Company lose a million acres. This, with other losses for the United States due to the socialist program of Castro, led to the attack of 1961.14 About the Vietnam War, a United States Defense Department study stated that for a few weeks in September, 1945, Vietnam was - for the first and only time in its modern history - free of foreign domination, and united from north to south under Ho Chi Minh…15 Despite this, the war was presented in the medias the same way as the Cuban war: the United States came to rescue a people from a terrible communist dictator, when actually the United States government was completely aware that it was the most democratic government the country had ever had. Its intervention in Vietnam was much more linked to political and economical interests as explicitly stated in a congressional report of 1953:   The area of Indochina is immensely wealthy in rice, rubber, coal and iron ore. Its position makes it  a strategic key to the rest of Southeast Asia.16 Eventually many young people in the United States came to realize that they could not trust the mainstream information as it was cautiously screened by the Government in order to hide its real motives from the people, get its support and prevent eventual                                                   13 Noam Chomsky, Necessary Illusions, (London : Pluto Press, 1989), 182. The Movement and the Sixties, 7-8, 13. 14 People's History, 339-440.  America Divided, 10. 15 People's History, 470. 16 Ibid., 472."
"00db041bb069","cfbb5c8de5ae","snapshot",14,19338,21118,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","y many young people in the United States came to realize that they could not trust the mainstream information as it was cautiously screened by the Government in order to hide its real motives from the people, get its support and prevent eventual                                                   13 Noam Chomsky, Necessary Illusions, (London : Pluto Press, 1989), 182. The Movement and the Sixties, 7-8, 13. 14 People's History, 339-440.  America Divided, 10. 15 People's History, 470. 16 Ibid., 472.

--- PDF Text Block 14 ---
13  protestation.17 Moreover, the Red Scare was also interesting for the government because it captured people’s attention, preventing them from looking elsewhere, for example at the US imperialist attacks and cruel methods on defenseless people.18  The examples given here represent only an insignificant part of the US’ aggressive actions around the world in the decades following the Second World War. Indeed, after WWII the supremacy of the US in the world, though contested by communist and socialist governments, seemed on the way to be complete, with the use of military and financial pressure. I mention here the examples provided by the Cuban and Vietnam wars in order to illustrate the both oppressive and hypocritical atmosphere that eventually came to stifle the young generation of the 1960s while their elders predominantly continued to trust the Government.19 This realization of the governmental institution's hypocrisy by the young generation eventually led to much deeper questions about the very basis of the American values. Moreover, the United States was facing injustices at home too.                                                     17 Present Tense, 303. 18 Necessary Illusions, 183. 19  The Movement and the Sixties, 14."
"26e74f24ccc0","cfbb5c8de5ae","snapshot",15,20618,22595,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","tually came to stifle the young generation of the 1960s while their elders predominantly continued to trust the Government.19 This realization of the governmental institution's hypocrisy by the young generation eventually led to much deeper questions about the very basis of the American values. Moreover, the United States was facing injustices at home too.                                                     17 Present Tense, 303. 18 Necessary Illusions, 183. 19  The Movement and the Sixties, 14.

--- PDF Text Block 15 ---
14 Chapter 2 – Racial Issues: The Civil Rights Movement Almost two hundred years after the abolition of slavery, aggressions from white people against African-Americans on the only basis of race were a daily theme in the United States. In the South this trend was at its climax. White racist aggressors were protected by the police, who were nearly all white and as racist as themselves. Moreover, as Schaller, Scharf and Schulzinger say in Present Tense. The United States Since 1945, ""again and again, FBI and Justice Department officials stood by while demonstrators were beaten and illegally jailed"".20 The protest against segregation was not new in the 1960s - The National Association for the Advancement of Colored People (NAACP) was active since 1909, and the Urban League, another influential civil rights organization, since 1910. But the 1960s were a turning point in the battle for African-American rights, with organizations more recently created: the Congress of Racial Equality (CORE) in 1942, the Southern Christian Leadership Conference (SCLC) in 1957, the Student Non-Violent Coordinating Committee (SNCC) in 1960. Students played an important role in the movement. In February 1960 a student initiative brought national attention to the white Woolworth’s department store, North Carolina. Four students from the nearby black college in Greensboro came to sit down at the white cafeteria and refused to leave when asking for it."
"82414bda042b","cfbb5c8de5ae","snapshot",16,22095,23725,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","ently created: the Congress of Racial Equality (CORE) in 1942, the Southern Christian Leadership Conference (SCLC) in 1957, the Student Non-Violent Coordinating Committee (SNCC) in 1960. Students played an important role in the movement. In February 1960 a student initiative brought national attention to the white Woolworth’s department store, North Carolina. Four students from the nearby black college in Greensboro came to sit down at the white cafeteria and refused to leave when asking for it. The cafeteria closed for the day. They repeated the same action day after day, joined by other Black students. The event inspired similar actions in fifteen colleges in southern states in the weeks that followed and even more as the months passed. The black students faced much violence but eventually desegregated lunch counters in Greensboro and many other places.21   The early 1960s also saw the emergence of the charismatic Martin Luther King, Jr. with his famous speech ""I Have a Dream"" in 1963 on Washington. He gave to the Civil Rights Movement a strong leader able to convince a great number of people, blacks and whites.22 King was influenced by Gandhi, the political leader for the independence of India, and applied the same non-violent philosophy and methods. Under his leadership, the protest took the shape of peaceful demonstrations, sit-ins and boycotts. The United States’  government felt strongly endangered by King as proven by constant attempts by the FBI to                                                   20 Present Tense, 298. 21 People’s History, 452-453. 22 Present Tense, 298. People’s History, 452."
"979c39635e8f","cfbb5c8de5ae","snapshot",17,23225,25050,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document",".22 King was influenced by Gandhi, the political leader for the independence of India, and applied the same non-violent philosophy and methods. Under his leadership, the protest took the shape of peaceful demonstrations, sit-ins and boycotts. The United States’  government felt strongly endangered by King as proven by constant attempts by the FBI to                                                   20 Present Tense, 298. 21 People’s History, 452-453. 22 Present Tense, 298. People’s History, 452.

--- PDF Text Block 16 ---
15  ""destroy"" him.23 His killing in 1968 in Memphis, by a white segregationist, exasperated many black people and riots led to the murder of thirty-five of them.24  The killings of blacks and the constant aggression against them created overwhelming angryness among many African-Americans.25 Another tendency of the movement was critical of King's peaceful methods and encouraged much more radical ones. Malcolm X, with his oratory talent and calls for violence became one of the most influential activists of the time. The Black Panther Party for Self-Defense was created in the middle of the decade to defend the use of violence to protect African-Americans from white injustices.26 Both Malcolm X and Black Panther leader Fred Hampton were assassinated, in 1965 and 1969 respectively. Malcolm X's murder is still unknown today, though the killing had occurred in public.27 Newton was assassinated by the Chicago Police and later released evidences proved the infiltration of the Black Panthers by the FBI.28  Despite huge white resistance to the desegregation of the country, the Civil Rights Movement did lead to some achievements.29 One of the major demand of the civil rights movement was the implementation of African-Americans’ right to vote given to them by the 15th Amendment in 1870."
"2dcfed427828","cfbb5c8de5ae","snapshot",18,24550,26527,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","m X's murder is still unknown today, though the killing had occurred in public.27 Newton was assassinated by the Chicago Police and later released evidences proved the infiltration of the Black Panthers by the FBI.28  Despite huge white resistance to the desegregation of the country, the Civil Rights Movement did lead to some achievements.29 One of the major demand of the civil rights movement was the implementation of African-Americans’ right to vote given to them by the 15th Amendment in 1870. After this, many states, particularly in the South, had barred the access to vote to large proportions of African-Americans mostly with the use of comprehension and literary test.30  In 1965, the Congress passed the Voting Rights Act which forbade those practices and actually gave African-Americans the possibility to exercise their right to vote. In Dallas, for example, before the Voting Rights Act, only 383 African-American of voting age, out of 15, 000, were registered to vote. After the enactment of the Act, this number reached 8000.31 But, indeed, as proven by the constant murders of black militants, the resistance to equality between Blacks and Whites in the US stayed very strong despite the concessions made by the government. Howard Zinn                                                   23 People’s History, 463. 24 Ibid., 462. 25 The Movement and the Sixties, 29. 26 Ibid., 152.  27 People’s History, 461. 28 Ibid., 463. 29 The Movement and the Sixties, 30. 30 Ibid., 26. 31 Evelyn Elayne, ""Voting Rights Act Section 2: Racially Polarized Voting and the  Minority Community's Representative of Choice"", in Michigan Law Review 89 (1991): 1038.

--- PDF Text Block 17 ---
16  explained the United States’ government behavior in his work A People History of the United States:   The government in all the years of the civil rights movement, while making  concessions through Congress, was acting through the FBI to harass and break up  black militant groups."
"14cc063e6649","cfbb5c8de5ae","snapshot",19,26027,27951,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","30 Ibid., 26. 31 Evelyn Elayne, ""Voting Rights Act Section 2: Racially Polarized Voting and the  Minority Community's Representative of Choice"", in Michigan Law Review 89 (1991): 1038.

--- PDF Text Block 17 ---
16  explained the United States’ government behavior in his work A People History of the United States:   The government in all the years of the civil rights movement, while making  concessions through Congress, was acting through the FBI to harass and break up  black militant groups. Between 1956 and 1971 the FBI concluded a massive  Counterintelligence Program (known as COINTELPRO) that took 295 actions  against black groups.32 In this agitated context the traditional ways of fighting governmental decisions saw a significant change. In the following chapter, I am going to explore the emergence of the New Left and the shift from a political to a cultural focus on the part of the some protestors.                                                   32 People's History, 463.

--- PDF Text Block 18 ---
17  Chapter 3 – National Politics: The New Left American’s imperialist enterprises abroad and inequalities at home made whites, particularly students, also become involved in the civil rights movement. This commitment against inequality would then lead them to fight for causes which concerned them more directly. Student for a Democratic Society (SDS) was the most influential and famous ""New Left"" organization. It came from the League for Industrial Democracy (LID), an anticommunist organization created in 1905. From LID was born the Student League for Industrial Democracy (SLID) in the 1930s, which became the SDS in 1960. Conflicts between the LID and the SDS about members suspected to have allegiances with communists led to the rejection of the SDS members by the LID leaders. As a consequence the SDS became independent and freed itself from the ancient anticommunist and liberal left."
"b1640464382f","cfbb5c8de5ae","snapshot",20,27451,29449,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","t"" organization. It came from the League for Industrial Democracy (LID), an anticommunist organization created in 1905. From LID was born the Student League for Industrial Democracy (SLID) in the 1930s, which became the SDS in 1960. Conflicts between the LID and the SDS about members suspected to have allegiances with communists led to the rejection of the SDS members by the LID leaders. As a consequence the SDS became independent and freed itself from the ancient anticommunist and liberal left. The shift from LID to SDS illustrates very well the birth of the ""New Left"", distinguished from the ""Old Left"" of the previous decades. Indeed, until the end of the 1950s, unionism and anticommunist hysteria had characterized most of the organizations working for democracy - either liberal, socialist or others - in the US. For the young generation of the 1960s, this fear of communism was ancient history. Now that they had freed themselves from this eater of attention they could look at the United States’ real problems.   The New Left focused on participatory democracy, social equality and peace. The SDS famous Port Huron Statement,  written in a meeting of the organization in 1961 by its president Tom Hayden, declared that ""America should concentrate on its genuine social priorities: abolish squalor, terminate neglect, and establish an environment for people to live in with dignity and creativeness"".33 Students were influenced by prominent figures of the New Left such as the radical sociologist C. Wright Mills and the political theorist Herbert Marcuse.34 Mills insisted on the close link between political and economical power as the basis of the social inequalities in the US.35 Though Marcuse was not an activist he joined this same idea too and because of the influence of his writings he is often referred to on the subject of the student movement of the 1960s. Marcuse, like Mills and many other sociologists and theorists of the time, strongly stood against the Vietnam War."
"ed25236a3886","cfbb5c8de5ae","snapshot",21,28949,30870,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","sociologist C. Wright Mills and the political theorist Herbert Marcuse.34 Mills insisted on the close link between political and economical power as the basis of the social inequalities in the US.35 Though Marcuse was not an activist he joined this same idea too and because of the influence of his writings he is often referred to on the subject of the student movement of the 1960s. Marcuse, like Mills and many other sociologists and theorists of the time, strongly stood against the Vietnam War. They were                                                   33 Present Tense, 304. 34 The Movement and the Sixties, 37. 35 C. Wright Mills, ""L'élite au pouvoir"", foreword to L'ordre des choses, by François Denord (Marseille: Agone, 2012).

--- PDF Text Block 19 ---
18  part of what Howard Zinn called ""the greatest antiwar movement the nation had ever experienced"".36 College students were the core of this protest which, still in Zinn's words, ""played a critical part in bringing the war to an end"".37 The commitment of students against the war was partly due to the draft, which obliged young American men to fight and risk getting killed in Vietnam. They protested against military recruitment offices on campuses and demonstrated in front of Reserve Officers Training Program (ROTC).38 Women, like men, protested against the war. One of the techniques used by some women was ""Girls say yes to guys who say no"", promising to have sex with men who refused to draft.39 The march on the Pentagon, on October 21, 1967, after five days of antiwar actions, involving twenty thousand people, was primarily constituted of students.40 However, the antiwar movement was a national one. Howard Zinn stated that it ""was part of a general change in the entire population of the country"". He provides revealing figures: ""In August of 1965, 61 percent of the population thought the American involvement in Vietnam was not wrong."
"743602dc1985","cfbb5c8de5ae","snapshot",22,30370,32230,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","romising to have sex with men who refused to draft.39 The march on the Pentagon, on October 21, 1967, after five days of antiwar actions, involving twenty thousand people, was primarily constituted of students.40 However, the antiwar movement was a national one. Howard Zinn stated that it ""was part of a general change in the entire population of the country"". He provides revealing figures: ""In August of 1965, 61 percent of the population thought the American involvement in Vietnam was not wrong. By May 1971 it was exactly reversed; 61 percent thought our involvement was wrong”.41  But under the same banners were very different groups which separated more and more as the 1960s went on. The civil rights agitations, added to the antiwar ones, had embedded in the spirit of many young Americans the necessity of the protest for a better life. During the 1960s, young middle-class Americans turned to their own domestic American life and found many problems. To solve them, while the New Left was targeting the government, fighting in the political area, more and more young people turned in another direction. Influenced by philosophies from the East, especially Buddhism, they directly applied their ideals instead of waiting for the government to allow them to do so. Their tools were exclusively cultural. They ""dropped out"" of the mainstream society and adopted life styles whose only rules were to be free and have fun. Drugs were the tool to deschool their mind, open their perceptions, and live a life of transcendental feelings. The Beatles' song ""Revolution"" illustrates the fundamental break that occurred within the opposition of the 1960s:                                                   36 People’s History, 469. 37 Ibid., 469. 38 Present Tense, 305-6. People’s History, 491. 39 Present Tense, 305. 40 Ibid., 306. 41 People’s History, 469."
"f88e56de71ea","cfbb5c8de5ae","snapshot",23,31730,33725,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","and adopted life styles whose only rules were to be free and have fun. Drugs were the tool to deschool their mind, open their perceptions, and live a life of transcendental feelings. The Beatles' song ""Revolution"" illustrates the fundamental break that occurred within the opposition of the 1960s:                                                   36 People’s History, 469. 37 Ibid., 469. 38 Present Tense, 305-6. People’s History, 491. 39 Present Tense, 305. 40 Ibid., 306. 41 People’s History, 469.

--- PDF Text Block 20 ---
19  […] We're doing what we can But when you want money For people with minds that hate All I can tell is brother you have to wait Don't you know it's gonna be all right All right, all right […] You say you'll change the constitution Well, you know We all want to change your head You tell me it's the institution Well, you know You better free you mind instead42 It was political activism versus opening of consciousness. The latter constituted what was called the counterculture. But what did they want to end precisely? What did they reject in the ""American way of life"" of the 1960s? This is what I am going to answer in the next chapter.                                                   42 The Beatles, Revolution, (EMI, 1968).

--- PDF Text Block 21 ---
20  Chapter 4 – Cultural Field: The ""American Way of Life"" of the 1960s   In his work ""Encoding and Decoding in Television Discourse"", published in 1973, Stuart Hall defines hegemony as follows: ""(a) that it defines within its terms the mental horizon, the universe of possible meaning, of a whole sector of relations in a society or culture; and (b) that it carries with it the stamp of legitimacy - it appears coterminous with what is ""natural"", ""inevitable"", ""taken for granted"", about the social order"". This was exactly the understanding of the counterculture people about the ""American way of life"", that it was a restrictive vision of life which strictly forbade any investigation out from it."
"42769879063d","cfbb5c8de5ae","snapshot",24,33225,35090,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","that it defines within its terms the mental horizon, the universe of possible meaning, of a whole sector of relations in a society or culture; and (b) that it carries with it the stamp of legitimacy - it appears coterminous with what is ""natural"", ""inevitable"", ""taken for granted"", about the social order"". This was exactly the understanding of the counterculture people about the ""American way of life"", that it was a restrictive vision of life which strictly forbade any investigation out from it. The American hegemonic system insisted that happiness was about possessing goods.  The wealth brought to the country by the Second World War had made the middle-class bigger and richer. They now had access to all kinds of consumer goods. Moreover, although the war had forced women to do jobs traditionally reserved to men, when it was over the country saw a vivid revival of the ""cult of domesticity"".43 Women came back to the house and became again the faithful and ever supportive good wives. Their roles inside the family and in society were more precisely defined than ever before: there were fashion codes, behavior codes for each situation and they were not allowed to get out from them. In this post -war era a surprisingly large number of white middle-class people left the towns for the suburbs.44 This exodus added to the massive production and consumption culture and led to the creation of a rigid stereotype of what life must be for ""good people"" of the American middle-class.  Advertising and television programs participated in the defense of this hegemony by often representing the perfect suburban house with the good housewife within, making cakes and taking care of the children with all her household appliances, while her husband is outside working in a bureaucracy, making money for the family.45 This was presented as the perfect happiness."
"f5dd57e06dc6","cfbb5c8de5ae","snapshot",25,34590,36539,"[PDF] document","https://dumas.ccsd.cnrs.fr/dumas-00930240v1/document","ion culture and led to the creation of a rigid stereotype of what life must be for ""good people"" of the American middle-class.  Advertising and television programs participated in the defense of this hegemony by often representing the perfect suburban house with the good housewife within, making cakes and taking care of the children with all her household appliances, while her husband is outside working in a bureaucracy, making money for the family.45 This was presented as the perfect happiness. The consequence of this perception of life was that the American middle-class raised young people who missed nothing about material comfort but were obliged to live through pre-determined roles. Among the young, a feeling was growing that this was not enough. Little by little, young Americans came to realize that having every possible physical comfort while possessing no liberty, no choice in the way they wanted to live their life, and                                                   43 Betty Friedan, The Feminine Mystique, (London: Penguin Books, 1963), 14-15. 44 Paul Monaco, The sixties: 1960-1969, (Los Angeles: University of California Press, 2001), 42. 45 The Movement and the Sixties, 16, 20-21.

--- PDF Text Block 22 ---
21  constantly having to pretend in society did not make them happy and satisfied people. It was actually stifling them. Although more contemporary, the story of Christopher McCandless, alias Supertramp, told in the movie Into the Wild offers a good representation of the apparent well-being which could exist in white suburban families when so much anger, frustration and suffering actually inhabits its members.   The Beatnik generation - with its emblematic writer and traveler Jack Kerouac - had already introduced important questions about individual freedom. Now the more and more repressive ""American way of life"" made things explode. Meanwhile the Vietnam War helped gather people against oppression."
